1735930080200,5629,2,89,2115,-1216,2,0,3,3,0,0,0,2,1,2,1,0,0,1,0,0,1,2,0,2,3,3,1,0,1,2,0,2,1,3,0,1,2,0,1,3,0,0,3,2,2,2,1,3,0,0,2,0,1,2,3,3,2,3,1,3,2,2,1,1,2,2,0,0,2,3,0,0,0,0,1,2,0,3,1,3,1,2,1,0,0,3,2,2,0,3,2,3,2,1,1,1,3,0,3,3,2,0,1,1,1,3,3,3,3,1,0,2,2,3,3,1,1,3,1,1,1,2,0,3,3,3,3,2,3,2,3,0,1,3,1,0,1,1,2,0,0,2,1,3,1,1,2,1,3,3,0,2,0,1,0,2,3,1,2,0,2,1,0,3,0,0,2,1,1,3,3,1,3,3,1,3,2,0,1,3,3,2,2,3,3,0,3,0,0,2,3,3,0,1,1,2,3,1,1,2,3,3,2,0,0,1,1,0,0,0,0,1,0,2,0,1,1,2,1,2,0,2,2,2,0,2,2,1,0,1,2,2,0,2,3,1,0,1,1,3,3,1,0,0,3,3,1,1,2,3,0,1,0,2,3,1,1,1,0,0,2,3,2,2,0,2,0,1,2,1,3,1,2,2,3,2,1,3,1,0,2,3,0,2,2,0,1,3,3,1,3,1,2,2,1,2,3,2,0,2,3,3,2,1,2,2,1,3,1,0,3,3,3,2,3,0,3,2,0,1,2,2,3,2,1,1,0,2,1,2,0,1,0,3,3,1,2,3,2,1,2,2,1,0,2,2,0,2,0,3,1,1,3,3,0,1,3,0,2,0,3,3,0,0,2,2,2,1,0,2,2,1,1,2,1,2,1,0,1,2,0,0,3,2,0,0,2,0,3,1,1,2,3,2,3,1,1,3,0,1,3,3,3,3,0,3,2,1,1,0,2,0,3,1,1,0,1,1,2,2,0,1,2,3,0,2,0,0,1,2,3,2,1,3,0,3,1,0,2,0,3,0,0,1,2,2,2,3,2,0,2,1,1,3,2,0,1,3,0,3,1,0,0,2,1,2,1,3,0,3,1,3,0,2,0,1,0,2,0,2,0,1,3,2,1,42,154.36403515874304,83.23610958160208,180,224,142.2167154662326,47.55944471650324,546,-712,-16127,16124,-17389,6355,66.56649178905482,1517.889879686062,54.748465878133956,73.13119674864127,504.9312374341238,46.19946415190117,74.83105888422531,4502,58.902869136194546,903,1015,453,65.2456663787605,82.26468713719032,50.35726030931785,54.72928206837472,31.03262854800469,44.23819137492545,4,0,4681.898923954373,69,1,3.584316510234809,1.127574233333597,1.382648663669589,3.1170073339625572,7.029475055575892,-84,9.108197332796186
1735930080201,6843,0,61,2143,2116,0,1,0,1,0,2,3,1,0,3,2,0,1,3,3,0,2,3,1,0,0,3,3,3,1,2,3,3,1,1,1,0,2,1,3,3,2,0,2,2,1,1,3,1,1,2,0,1,2,1,1,0,0,0,1,2,0,1,3,3,2,0,1,3,2,0,3,0,2,3,0,0,2,1,3,3,2,1,1,2,2,3,0,0,2,2,1,0,3,0,3,1,3,0,3,2,2,1,1,1,1,1,0,2,3,3,2,3,1,1,0,3,2,2,0,0,1,3,0,2,2,1,0,3,1,2,3,0,0,2,2,1,1,3,2,2,2,2,0,1,2,0,3,3,2,3,0,2,2,3,0,3,3,1,1,1,3,1,0,0,0,3,0,0,3,0,0,1,3,3,1,1,0,2,3,0,3,0,1,3,0,1,0,1,0,1,0,2,1,0,2,0,3,3,3,0,3,3,1,2,0,3,1,0,3,2,1,0,1,3,3,3,3,3,0,2,1,2,2,3,1,2,3,3,2,3,2,3,2,0,0,2,3,3,1,3,3,1,3,2,1,3,2,3,3,1,3,3,0,0,2,2,1,0,0,1,3,1,1,1,1,2,2,1,3,2,1,3,0,2,2,2,3,0,2,0,0,1,0,2,2,2,1,3,1,3,0,3,1,0,0,1,0,0,0,2,3,2,2,0,0,2,2,2,0,0,1,1,2,1,0,1,0,0,3,3,0,3,1,1,0,2,2,2,2,3,0,3,1,0,1,2,2,1,2,2,1,1,2,3,0,1,1,3,0,0,3,0,1,1,3,0,2,0,0,3,0,1,1,1,1,1,3,0,3,0,2,3,3,0,0,0,2,2,3,1,3,1,2,0,3,2,0,0,1,1,2,3,0,1,1,0,3,1,0,1,3,2,2,3,0,1,1,3,3,2,3,3,0,0,0,0,1,3,3,2,3,0,3,2,0,3,3,0,3,0,1,0,0,1,2,0,0,3,1,2,3,3,1,2,2,0,3,2,3,3,3,2,2,1,2,3,3,0,0,1,2,3,1,0,1,3,0,1,1,3,1,0,1,2,0,1,3,3,2,1,3,2,2,3,116,216,118.66323251676083,25.61139918064692,53,28,157.1382112380574,95.70150932425184,-217,535,6202,14446,976,6125,49.035470103938884,950.4465464627632,23.116828337136273,12.981091363618235,1180.722200139858,63.21781327486862,28.610218480517236,2869,22.97100956900122,3236,1290,200,17.032893581490562,27.076853757095797,50.45530037336206,32.977983307816984,30.847923852691316,37.34963856204224,5,3,1537.104834041796,79,1,0.4804100129273997,2.0858097095780885,0.06294616962483346,1.8543991664248616,1.896368625518381,3460,21.35499873442622
1735930080202,8721,0,64,951,-699,2,0,2,3,2,2,0,3,0,0,0,1,0,1,0,3,2,2,1,3,1,3,3,0,2,3,1,2,1,2,0,3,0,1,1,1,0,1,3,3,3,2,3,2,0,2,3,2,0,3,3,0,2,3,0,1,2,3,3,2,3,2,2,2,0,2,3,1,0,2,0,3,2,0,0,2,1,1,0,3,0,0,2,1,1,1,2,2,0,1,3,3,1,0,1,1,2,0,1,1,0,0,2,2,2,1,0,0,1,3,1,1,0,1,0,2,1,0,0,0,2,2,1,1,2,0,3,2,1,3,2,2,1,0,0,0,1,3,0,0,1,1,0,3,0,1,3,1,3,1,3,0,2,2,1,1,3,1,1,0,0,3,2,1,1,2,2,3,3,3,1,1,1,0,2,1,1,1,2,3,0,3,2,3,2,1,1,3,1,0,2,1,1,3,2,2,3,3,0,1,0,1,2,1,0,1,2,0,1,1,0,3,3,3,1,1,0,3,3,1,0,1,2,0,2,3,0,3,0,2,3,1,0,0,3,2,0,0,3,1,2,1,3,3,2,0,2,1,2,0,0,1,0,3,2,0,3,2,2,2,3,0,0,1,3,2,1,0,0,0,2,1,0,0,2,3,0,0,2,1,1,1,0,2,1,2,3,3,2,0,0,0,0,3,2,3,0,2,0,1,1,0,1,0,0,2,2,2,3,2,0,1,3,0,1,0,2,1,0,0,3,1,1,2,2,1,2,0,1,2,2,3,1,1,1,1,0,3,3,2,1,2,0,0,1,3,3,0,0,3,1,0,2,3,2,0,2,2,1,0,2,1,2,0,1,3,2,0,1,3,0,0,1,2,0,3,1,1,2,3,0,2,1,3,2,0,0,3,2,2,3,1,1,3,1,0,0,1,0,3,2,2,3,2,2,0,0,2,3,3,2,1,3,2,1,0,0,1,1,1,1,3,0,0,1,3,3,1,1,2,0,2,1,1,0,2,1,2,0,1,3,1,3,2,0,1,0,1,1,0,1,2,1,1,2,0,2,2,0,3,3,0,0,1,2,0,1,0,3,2,1,1,3,2,0,3,2,2,3,2,48,170,175.27051120714964,71.17327697593826,76,177,115.37611551912053,63.41519068676512,982,-601,7702,2012,-10227,-6240,32.26728668623667,345.9567189253829,38.9627397952179,43.944241998004316,310.2339836843091,56.98155729452648,27.07896544256888,3591,22.287434005794626,1210,1099,1496,11.74640670035183,63.145317192131245,55.94224099230941,31.86372357942107,66.99138341473505,64.71217485852358,2,1,2857.4328799769855,75,4,2.9001926794555506,0.41872507930596825,4.203616834516134,3.3724530777503814,7.838955368861248,2237,1.1896988222374283
1735930080202,2493,1,150,2681,1196,2,3,1,2,0,0,0,0,3,0,1,2,2,3,0,0,1,0,3,2,1,2,2,0,2,3,0,1,0,1,0,1,0,1,2,1,1,0,3,2,1,3,0,0,1,2,3,3,3,2,3,2,2,2,0,0,1,0,0,2,2,1,3,3,0,0,0,0,3,2,2,3,1,3,2,2,2,2,3,0,0,2,3,3,1,0,0,2,3,2,3,1,3,3,3,1,0,1,2,1,0,3,2,1,0,3,3,1,1,3,1,2,2,0,2,0,2,0,0,3,3,0,0,1,0,0,2,0,0,3,1,1,3,1,1,0,2,2,3,3,2,1,3,2,3,1,1,3,3,2,2,2,0,2,0,3,1,0,3,3,1,0,3,1,2,2,3,1,0,3,0,1,2,2,2,0,0,2,2,0,3,1,2,3,1,2,0,1,3,1,2,1,1,1,3,0,0,3,1,1,3,3,3,0,1,2,0,0,1,3,2,0,0,2,1,3,1,2,3,2,3,1,0,3,3,3,1,0,0,2,2,2,2,2,0,1,2,1,0,3,0,0,2,3,1,1,1,3,2,0,0,1,0,1,3,3,3,3,1,2,0,1,1,3,3,1,2,0,2,3,3,2,3,2,0,1,1,3,3,3,2,3,0,1,3,0,3,0,0,3,3,3,0,2,3,2,3,0,2,0,0,0,3,2,0,2,3,1,1,2,3,2,1,0,2,1,3,0,3,0,2,0,1,1,3,2,3,1,0,0,0,3,0,1,3,2,1,0,3,0,1,3,1,3,3,0,2,1,2,0,2,0,0,0,1,2,3,1,0,3,3,0,0,1,3,1,0,3,3,0,3,0,3,1,2,2,3,0,1,3,1,1,2,0,3,0,0,2,1,1,3,1,1,2,1,1,3,2,1,2,0,1,0,0,3,1,0,2,3,2,0,0,3,2,2,1,0,0,1,0,3,0,1,2,1,2,1,3,2,1,0,2,1,0,0,1,1,3,3,3,0,3,0,2,3,3,2,0,1,2,0,0,0,0,3,2,2,1,3,1,1,1,2,0,3,1,2,3,3,2,0,0,1,0,0,3,1,2,1,2,167,177,177.96269494160228,12.981241157067902,228,221,196.67593250012686,36.742754864755355,599,521,4112,-15431,-10378,-8050,17.14883718847995,659.1944635426584,62.064013488525696,74.89128136538247,731.9734954002356,43.226582014606294,70.89042842661766,3573,90.98992095332655,1580,1065,45,48.84513663003178,0.3778103597227189,33.62245250485184,62.888154219317364,64.44323820285047,58.93112687451578,2,1,3406.861030394164,104,1,3.1397959121316306,1.7883145264584666,1.5072150906553328,1.451740188325163,8.741450204175313,3261,46.4756377578777
1735930080203,512,3,36,1863,-2341,2,0,1,1,3,1,0,2,2,0,0,1,0,1,2,2,0,1,0,1,2,3,3,2,0,3,3,0,3,3,1,2,0,0,3,1,1,3,2,3,2,3,1,1,0,0,0,3,0,2,0,0,3,3,0,2,0,1,1,1,1,0,1,3,2,1,0,2,3,0,3,0,1,0,1,0,3,2,0,0,1,1,0,3,3,3,0,3,2,2,1,0,0,0,0,2,0,2,1,0,2,0,0,1,1,0,0,3,3,3,2,0,3,0,2,1,0,2,0,2,3,0,0,1,3,1,1,1,3,1,1,2,3,2,0,3,1,2,1,3,0,2,1,3,3,2,1,2,3,2,0,0,2,2,3,0,3,2,0,1,0,1,3,2,1,1,0,0,2,0,0,1,1,0,3,0,1,0,2,1,2,1,0,0,3,0,2,2,3,2,1,1,1,2,0,1,1,3,3,1,1,1,0,3,0,0,1,2,2,0,2,1,0,0,1,2,2,2,0,2,0,2,3,3,3,0,3,3,2,1,3,2,0,2,1,3,3,1,3,3,0,0,1,3,1,3,2,3,3,1,3,2,1,1,2,1,0,1,0,1,2,1,3,2,3,2,2,1,1,3,2,2,1,1,0,0,2,1,2,1,2,3,1,1,0,0,0,3,2,2,2,2,3,3,0,0,3,0,1,3,3,2,2,0,3,2,0,0,1,1,1,2,2,2,2,0,2,2,2,2,0,3,3,1,3,1,2,2,3,2,2,3,0,0,0,3,1,0,1,0,0,3,3,0,3,3,1,1,3,0,0,1,1,2,0,2,3,3,1,1,1,2,0,2,3,0,1,1,1,0,3,2,2,0,2,0,1,3,1,3,2,1,3,0,0,2,2,2,2,0,1,2,2,2,3,1,1,2,2,1,0,1,0,2,2,3,2,3,3,2,0,1,0,3,2,0,3,3,1,2,3,2,3,3,3,1,2,0,3,1,2,1,2,2,2,3,0,2,2,3,0,0,1,1,3,1,1,3,3,2,2,2,1,1,3,0,2,2,2,1,2,2,1,0,1,1,1,2,0,1,1,1,0,2,0,2,3,3,1,0,144,84,100.647579927983,95.73882211629858,9,182,145.4191085591124,47.11564366779763,-345,-855,-13878,-14496,5199,6680,15.545886918984909,955.9252926264883,70.02714039649733,47.37341400193017,183.4328074216165,37.49117146226271,89.97585908973026,407,3.1450328010167894,1334,1220,289,59.185877108743725,91.68134289137598,63.48684397966329,63.65991826913647,40.89821565437515,41.68127174215949,5,3,2296.019302491937,31,2,0.14619545372063836,2.886169675975714,2.8569044034021838,3.922475952099661,7.762918566757304,-286,82.44779204521222
1735930080204,1621,3,197,2744,2864,3,2,2,2,0,3,1,3,1,3,3,3,1,1,0,1,2,0,0,2,2,3,0,1,0,2,2,0,1,0,1,2,2,2,3,1,3,0,2,1,0,3,1,2,1,3,0,2,0,2,0,2,2,0,3,0,0,0,1,2,2,0,0,3,0,1,2,0,0,1,0,0,3,1,1,1,2,2,1,1,3,2,1,3,3,1,3,1,2,2,3,2,2,1,1,2,3,2,0,0,0,1,0,0,0,2,3,2,0,0,1,1,0,2,2,3,0,1,0,3,3,1,2,2,0,1,2,3,2,2,1,1,0,3,2,3,2,0,2,3,1,1,0,1,1,1,0,1,2,3,3,2,2,0,2,0,1,3,1,0,2,0,1,2,1,0,0,0,3,3,2,3,0,0,2,3,3,3,2,3,2,2,3,1,1,2,1,1,3,0,3,2,1,2,2,1,0,3,2,3,3,2,0,0,3,1,2,2,1,3,3,1,1,2,3,3,3,3,2,0,0,2,2,3,0,2,2,1,0,3,2,3,0,1,0,1,1,1,0,0,1,0,0,3,3,3,1,3,1,0,2,2,0,1,1,2,3,2,0,2,0,1,0,1,3,3,2,0,1,3,1,0,0,3,0,1,2,1,2,3,2,3,0,3,3,0,0,1,1,3,0,1,1,0,2,3,0,3,2,3,0,1,3,2,2,1,3,3,1,0,1,2,1,2,1,2,0,1,3,3,1,1,0,1,2,2,2,3,1,1,3,0,0,1,1,0,3,2,0,1,0,0,2,2,3,2,2,0,0,0,0,0,1,0,3,2,3,3,3,2,1,2,2,3,1,3,1,2,1,2,2,2,2,1,1,3,2,1,0,3,3,3,3,3,1,3,1,0,2,0,0,1,3,1,3,1,3,2,2,1,2,0,3,2,0,3,1,3,3,1,0,2,0,0,0,0,0,1,3,2,2,1,0,2,3,2,2,3,0,3,0,3,0,1,1,0,1,1,1,1,3,1,2,1,2,2,2,3,3,2,3,3,2,0,0,2,1,1,2,2,2,0,3,3,1,2,0,0,3,3,0,0,0,2,1,0,0,0,1,1,164,171,190.2972745814734,72.17715181951858,223,170,199.5378882311227,29.86984659807502,-802,-649,-15949,-8947,17713,4810,42.119045762033856,81.05212750800139,32.96727503122001,22.195649911404093,1795.6772685425226,70.85888531428853,98.33647012597012,3131,51.00020935277485,2731,1173,1262,25.923351380664517,3.106309571750143,68.90640311360588,32.810532344557956,45.51734895121341,38.6129968479396,5,3,2276.2596651874182,230,1,3.1508910305886344,2.8617643453799575,1.8943237467483813,3.8569021194860054,9.638744369454532,254,94.74894287184246
1735930080205,6170,1,57,715,-2817,0,0,3,3,3,0,2,2,1,2,2,2,3,2,2,2,3,1,3,3,3,1,1,0,1,0,1,3,3,0,0,2,3,0,1,3,0,3,1,0,3,1,1,0,1,3,3,1,1,1,3,0,2,2,3,0,0,0,3,0,3,1,0,3,2,3,1,0,2,2,0,2,1,1,2,3,3,3,1,3,1,2,1,0,1,2,0,1,0,0,0,0,2,3,0,1,1,3,0,3,2,3,0,0,2,2,3,3,3,2,3,0,2,1,0,2,2,1,1,2,0,0,0,3,0,1,2,3,3,0,0,2,2,0,3,0,2,0,2,2,2,2,2,0,2,3,1,2,0,1,1,1,3,2,1,3,2,2,3,0,3,2,0,0,3,2,2,3,3,0,0,1,1,1,0,1,0,3,3,2,2,1,2,1,3,0,2,2,1,3,1,0,2,3,3,0,1,2,3,3,1,2,0,2,2,3,1,0,3,2,2,2,2,2,3,0,1,2,3,3,1,3,0,2,1,2,1,0,0,2,2,2,3,2,2,2,1,0,1,0,2,1,3,2,3,2,2,2,3,0,0,1,3,0,3,2,3,0,3,2,2,2,3,0,3,0,2,2,3,2,1,0,0,1,1,1,2,3,1,2,1,2,0,2,0,1,3,1,0,0,2,1,3,3,0,0,0,1,1,2,3,2,0,0,2,3,3,3,2,0,0,2,0,2,3,1,2,2,1,2,0,2,3,1,1,3,1,0,0,1,1,0,2,0,3,1,2,3,1,2,3,2,2,0,3,3,3,3,1,3,3,0,1,0,3,0,3,1,0,0,2,2,0,0,3,0,2,3,3,1,0,0,1,3,2,1,3,0,0,3,0,0,1,1,0,2,0,3,2,1,0,1,1,2,1,0,1,0,1,2,3,1,3,2,3,2,2,3,2,0,0,0,1,2,2,0,2,0,0,2,0,0,2,3,1,2,0,0,3,1,3,1,3,3,0,2,1,3,1,0,0,2,1,1,3,1,1,0,1,1,3,2,3,2,0,2,1,2,2,0,1,1,2,2,2,3,0,2,2,3,3,3,1,1,2,0,0,1,3,2,53,41,155.04670616573048,3.327394506799919,97,204,130.1256089949038,29.974624094879577,-2,624,14512,-16560,5724,-6916,82.84937236345714,1076.3696707650488,44.791329570316506,41.359281199878616,1431.054344491554,66.0519918281592,14.258267898506505,4556,48.05600285514703,1931,1330,224,26.693787311241678,12.504139510711653,51.454016759179666,52.26489447311422,46.27205854480958,39.44269384794595,1,2,4001.3137206051106,141,4,4.06716784333733,0.22903119428860308,4.452779634906404,0.682668157658996,1.426501784412878,3745,52.98438114785271
1735930080206,7863,2,106,1271,-2864,1,1,3,3,3,1,3,0,3,2,1,2,0,2,0,1,1,1,2,3,3,0,3,0,1,2,0,3,1,3,0,1,0,3,2,0,1,1,0,1,0,0,1,3,0,0,2,2,0,0,1,3,2,0,1,2,2,0,1,0,0,2,1,0,0,3,2,2,1,3,0,3,2,2,3,2,3,0,1,0,3,0,3,2,3,2,2,2,3,2,2,1,1,1,3,2,0,1,0,0,1,2,3,0,0,3,2,3,3,0,1,2,0,2,2,1,3,0,0,0,2,2,1,2,3,0,3,1,0,0,3,3,0,2,0,1,1,1,0,1,3,1,3,2,0,1,0,1,0,0,0,0,0,2,2,3,3,3,3,0,0,1,3,2,0,3,1,2,1,0,3,1,0,0,0,0,1,1,3,0,1,3,2,0,3,1,2,1,3,1,1,1,3,1,2,3,2,3,1,3,0,1,1,3,3,2,2,2,2,1,2,2,2,1,1,2,2,0,0,3,1,3,2,1,3,1,1,2,1,1,3,3,2,1,2,2,1,1,0,0,0,1,0,2,1,1,0,0,3,0,2,0,0,2,1,2,2,3,1,1,0,1,1,2,1,3,1,2,0,0,0,3,1,2,3,0,2,1,1,3,0,2,3,1,0,0,3,3,0,3,0,1,3,2,3,2,3,0,2,2,1,2,0,3,2,0,0,1,2,1,0,1,2,0,0,1,2,1,1,2,2,1,3,3,2,1,0,2,1,2,3,2,0,1,3,3,1,0,1,1,3,3,3,0,2,3,2,2,3,3,0,3,0,0,0,2,0,0,0,3,0,1,0,2,2,3,3,1,3,3,2,2,3,0,1,2,0,2,3,3,3,2,0,1,1,2,0,0,3,3,0,3,3,3,3,1,0,2,2,2,3,2,1,3,1,3,1,0,1,1,3,3,0,3,3,2,1,1,0,2,1,0,0,1,1,3,2,1,3,1,2,3,1,3,0,0,3,1,3,1,2,0,2,2,3,2,0,0,2,0,2,0,1,0,1,2,3,3,1,0,3,0,1,0,1,1,1,1,1,0,2,1,1,3,2,1,3,1,1,3,82,75,158.12742956850042,60.2875997536674,153,98,195.47615374291541,27.510482784950884,-972,-378,4010,12650,8237,7506,56.95790464103672,265.86446954287555,52.34531844290488,95.26616767521205,1744.0715096565327,22.713730471464277,23.534840731011574,3119,80.91538775990466,2796,1050,1274,38.74086982169359,84.72856476370872,89.05807632212151,61.18301119141171,37.30749246454372,59.67710387026409,1,3,1932.0224271932957,152,5,4.030653533054343,1.8562932927727434,4.061294459758145,0.9416660149413775,7.161033168566147,1899,14.91179953413334
1735930080206,9913,3,189,2163,1653,1,0,3,0,1,3,1,0,0,3,1,3,2,3,3,3,1,2,3,2,3,2,2,0,3,1,0,1,2,1,3,0,1,2,0,0,0,0,2,3,3,0,3,3,2,3,2,0,2,3,1,0,2,1,1,0,3,3,3,2,3,1,3,3,0,1,3,3,2,2,3,2,1,2,0,2,1,2,2,0,0,2,0,2,1,2,3,3,3,0,0,2,1,3,1,3,1,0,0,3,1,3,2,3,1,0,3,2,1,3,3,2,2,2,3,3,0,0,2,3,3,1,1,0,3,0,0,2,3,1,3,3,1,1,0,0,3,2,2,3,3,3,2,2,2,1,2,0,2,3,0,3,3,3,2,3,2,1,1,1,1,2,1,3,2,0,0,2,1,0,0,1,2,3,1,2,3,2,3,2,1,0,1,0,0,2,3,3,1,1,1,0,2,0,2,1,0,0,2,2,0,1,1,1,0,3,2,1,2,0,0,1,2,2,2,0,2,0,3,2,3,0,2,0,0,3,3,2,2,2,2,2,0,0,2,0,0,2,1,2,0,0,0,2,3,3,2,3,0,2,1,0,0,2,1,0,2,1,1,0,2,3,3,0,2,0,0,3,1,1,1,0,2,2,0,3,2,0,0,1,1,1,2,2,0,0,0,0,0,3,1,1,3,3,1,1,0,3,1,1,2,0,3,2,1,2,0,3,2,1,3,1,1,0,3,0,1,2,0,1,2,2,3,2,3,1,1,1,2,3,2,0,0,3,3,3,2,2,1,3,2,3,0,1,2,0,1,1,2,3,1,2,0,3,0,1,0,0,2,1,3,3,2,2,1,0,0,3,3,3,0,1,0,0,1,3,2,0,0,3,2,0,0,0,1,0,1,2,3,3,2,1,3,1,3,0,2,0,2,0,3,1,3,2,3,1,2,3,0,2,3,3,1,2,3,3,2,0,0,3,3,1,1,2,1,2,3,2,2,2,1,3,0,2,1,1,2,1,0,2,2,0,3,2,0,1,3,1,0,0,2,0,0,3,2,1,1,1,2,2,0,2,3,1,1,2,2,1,2,2,2,0,0,3,3,0,1,2,3,3,99,224,193.5117208688178,36.29538899112808,184,108,151.47061537720865,13.75294044296983,-795,681,-217,9935,7793,-9895,54.20245840600507,227.89011202509533,55.99230780374666,84.52193703883336,578.6016360154782,63.42720305711747,1.1658282853254098,3529,11.238869469307211,2093,1083,1043,90.16301254999254,13.692156349005646,69.13505846537706,33.38251114334068,52.27635634535366,61.19719790141878,2,3,3904.3216050173796,0,1,0.2684231334955417,3.2162433931281376,4.240286145302862,1.4180632757710976,1.3558335350850381,-506,23.301368451631067
1735930080207,910,1,137,970,-1862,2,3,3,0,3,3,0,1,2,3,3,3,2,1,2,1,1,0,2,3,0,1,1,1,2,2,3,2,2,1,0,0,3,1,1,1,1,2,1,0,2,0,1,1,1,1,2,1,3,0,1,0,1,2,2,0,0,0,2,1,2,1,3,0,0,0,3,0,2,2,0,1,1,2,3,3,0,0,3,3,1,3,3,1,1,1,0,1,0,0,1,2,2,3,0,2,1,1,2,3,2,1,3,0,2,3,1,0,1,3,3,2,3,1,1,1,1,1,2,3,2,1,3,3,0,2,0,3,1,2,3,0,2,3,1,0,3,0,3,2,3,3,2,2,0,2,3,2,0,2,3,3,2,2,1,3,1,2,2,0,2,0,3,2,3,0,0,0,1,0,3,1,1,2,1,3,1,3,3,1,0,0,0,2,0,2,2,0,1,1,2,0,2,2,2,0,0,1,3,2,0,2,0,1,1,2,3,1,2,3,1,1,2,3,0,1,1,2,1,3,3,3,1,3,2,3,3,3,3,0,3,0,2,1,1,3,2,1,2,3,3,3,0,2,3,3,2,0,3,2,3,2,1,2,3,0,3,3,2,1,0,0,3,1,2,2,2,3,1,0,2,1,3,3,1,3,3,1,0,0,2,1,3,1,2,1,2,3,2,1,0,0,0,3,1,3,3,2,3,3,1,1,3,0,1,0,3,1,1,3,3,0,0,1,1,3,1,2,1,1,1,3,2,3,3,3,2,0,0,0,1,3,1,2,2,3,3,1,3,3,1,3,3,2,1,3,3,1,3,2,0,2,0,2,0,3,2,2,3,3,2,2,3,0,1,3,2,3,1,0,1,1,0,1,1,1,3,0,1,3,3,1,2,2,1,2,2,1,0,1,1,0,2,3,0,0,1,0,0,2,2,0,2,3,3,1,1,0,0,1,2,0,2,3,3,0,3,2,0,2,1,3,1,2,2,1,0,0,1,2,1,2,2,0,3,0,2,3,2,0,3,3,0,2,2,0,3,3,3,0,3,1,3,1,2,2,1,1,3,2,3,0,1,1,2,3,1,2,3,3,1,1,0,1,2,3,1,0,3,2,139,19,188.4024505241233,85.599231412685,101,224,196.39207004010672,93.08500098427359,492,484,4387,3677,-7937,14188,76.82342067997934,503.8734923213175,39.44030289757714,1.6585653208880724,1576.4541862327972,56.92659097547606,19.528358136092915,3124,85.4274458948085,1580,1146,908,89.34583398797524,27.495302389893826,40.10184345096906,33.291491787382085,36.226790920781056,64.96197828206707,0,1,3304.1705348880846,30,4,3.822724119167544,3.12097077046098,0.6730561562003989,4.4609922255726175,1.9521653142345385,2162,62.08694562233815
